source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x00000000003b3cc22af3ae1eac0440bcee416b40,erc20,0.559817258438335,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xa61ee762792204fba5cead5f05f8cd312fb039ebb3d9122713344b80fb71b4ce,1631396021,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x00000000116579a5ba59e2f22e77ede26809b970,erc20,0.37694410901287373,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xf03a713b66beca8aefb3f492672672c75776df67c041305471368d253c9929c0,1631396313,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x911605012f87a3017322c81fcb4c90ada7c09116,erc20,1.051951026436015,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x16d487586638df9930c83f4ab18fc9d991a4081d60777e0638375925978fa7d6,1631396364,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,1122.6262826168,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x79306354c308f62275ab1fea8e78371edc095acf42fa686764c4497b0b7c474d,1631397207,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,erc20,354.3185838837,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xbec9908dac080ab826f22ff2e27ccb26f7fb92af390d4ebff7ba3ab87745b97b,1631397304,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xe66b31678d6c16e9ebf358268a790b763c133750,erc20,35.3870918621,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xe3da181267dfa01900622652adc2076cdd3393057b41373585530fbc80020d43,1631398166,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,802.9309694545,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0xa05c9c787eccf560eb75ecccc9a5c866a0459ac4eb1dd0f538842f46a357af96,1631398352,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xc7a1cb6edc22e94f17c80eb5b959f2ad28511d4e,erc20,639.2419426141,HBT,0x0ace32f6e87ac1457a5385f8eb0208f37263b415,0x01affb0b3e8a4d513a2f581638e756b112e6d852dec56b8858d7e10a8f50446d,1631401780,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0xcc3938dcc005eacf98fa53ad05bf861ca2fd485e,erc20,0.3737491548360608,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdd8f54b8c3879984b0afc0b477b47ba2483c0413e7c6873a75ac31ce2b7ae565,1631419477,candidate_layering
0xa023cca9de8486d867e8b2f7bfd133a96455f850,0x5aa3393e361c2eb342408559309b3e873cd876d6,erc20,1.0384108541281232,WETH,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x824ef51dc84fe76938c609a91286c02b354b6c1ef6d7610fcae537bb9a271c38,1631420299,candidate_layering
