source,target,transaction_type,amount,tokenSymbol,contractAddress,hash,timeStamp,label
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,1000.0,E,0x7bdc6080d83401912db17a2414c0a302a0b43083,0xb25ccc949bd4eaae7d0e3e242f860ce3f796b521b434a57444a1f80438aabbd9,1458870481,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x7099d016b4a8dfb0388f949e01b551ea1790bf2f,0xa277888a1b8898801d89eacec90d394b4d2f7bafca3f6e83667e2ba814d0082b,1458873142,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x7099d016b4a8dfb0388f949e01b551ea1790bf2f,0xa715b4e69960f798991c2212c124ba491c922364eeb796358a6b326cb08bfc08,1458873451,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.2433,E,0x7099d016b4a8dfb0388f949e01b551ea1790bf2f,0x1c2075e222470ee2eb954ab1dcdb13d98f5858206d0ebe437ad0736a46edff8d,1458873875,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.7929,E,0x7099d016b4a8dfb0388f949e01b551ea1790bf2f,0x74b5ebd0acb1301e47c4196a854ebd1b587aa40bb8dcf442ba54a354a7e82932,1458874565,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x8595a475d1c9a9d1468aad3a8809616c92998bea,0xef653bcd33961c7db57e9ca38ae1c9ba688a34928fe77accc7c4c0b7d0622efb,1458878995,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,1.0003,E,0x8595a475d1c9a9d1468aad3a8809616c92998bea,0x69c7d4b87367188ff0197bd30b44c6f41af52e66e46ec293622e6f3baa02bc59,1458879209,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.9907,E,0x8595a475d1c9a9d1468aad3a8809616c92998bea,0x4593f1c9c262a7080ca227d07089c91b995e8ecbce7ee5bc51af24895ee63fdd,1458884104,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x4ef9c24a0444db18edceb9cfc8d45343047d020489a695fb89c845fe2c3fc455,1458930566,candidate_layering
0x0000000000000000000000000000000000000000,0xe9eeaec75883f0e389a78e2260bfac1776df2f1d,erc20,0.1,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0xc960e94b8226930d1a3cccb004145fefff13a67db17e9b24687d1060a6d47b98,1458931172,candidate_layering
0x0000000000000000000000000000000000000000,0x7778de1e40c2fa816a44e8dcdda8450bce94703d,erc20,1.0,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0xa3ef67456d69e2722ce66a681c67385281c909a076d8cc90d0a087754b0e4bef,1458932672,candidate_layering
0x0000000000000000000000000000000000000000,0x2150233478269fdff4c71614d42d9cd851149532,erc20,1.0,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x97441e423380bc0a67d71fa3324e4c1fcc64bf32e387e233f7a49b22e7dbd744,1458938261,candidate_layering
0x0000000000000000000000000000000000000000,0x070585d509d969303518335b0f37ca0b516a98aa,erc20,1.0,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x3332644ef978b40a36df067d3ec65471cb21905f9d16e345f1f23d213352f727,1458938461,candidate_layering
0x0000000000000000000000000000000000000000,0x284a439d21d0afb5ef202a22458cb96f1ea368d3,erc20,1.0945,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x6955006103e6e267650405bec6382c26a24b0498b53a3ea06705fd22e2ae80cf,1458938650,candidate_layering
0x0000000000000000000000000000000000000000,0xb45048e4d6abd39d6a01d6ab6da50ab92cc02c4d,erc20,2.4575,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x8721fbad075a220f132b63c27ec28839108f655e51cb743a8ddd479b7a300adf,1458938746,candidate_layering
0x0000000000000000000000000000000000000000,0xfeb2c353d3fd701112b336a4c7411817d67b76c7,erc20,62.7687,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x85edffc7e3ef8b353750c988e6735e03909b548d61ea61681f9a71f1c03ff44e,1458938982,candidate_layering
0x0000000000000000000000000000000000000000,0x68fb95cf9a3d7c1e029a748537034bc5ebc03e07,erc20,1.7255,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x5f66b94ace22df0537a7222e450b12d5265e77ab8631a8ec33adb92e8a965e37,1458939126,candidate_layering
0x0000000000000000000000000000000000000000,0x5634dc66bde4830fb20c2918557555a128c3a36b,erc20,8.7675,E,0x182aa594ae7f55d0843336e09c5347826af9ec71,0x6da21cf47efff72ded66f92c00fb3af41f2902fbe73c83dbbc16e6404aafa9aa,1458939218,candidate_layering
